LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
34.208450317,-118.465553284,381533794534208464122872883_3815348275342084604075794468,2022,1,0,0,0,1,0,0
34.211780548,-118.562271118,381437705534212024122673404_3814377105342117554268818742,2022,1,0,0,0,0,0,1
34.232208252,-118.516456604,381484304534232225122582650_381482151534232236367739509,2022,1,0,0,0,0,1,0
34.186473846,-118.54473877,381455232534186603123414425_3814552305341864665993353434,2022,1,0,0,0,0,0,1
34.178432465,-118.405258179,38159475253417804610246144137_3815947485341784608460444577,2022,1,0,0,0,0,1,0
34.178432465,-118.405258179,3815947485341784608460444577_38159475253417804610246144137,2022,1,0,0,0,0,1,0
34.231807709,-118.453529358,381546462534231814122582502_3815472185342318098229835936,2022,1,0,0,0,0,0,1
34.231807709,-118.453529358,3815472185342318098229835936_381546462534231814122582502,2022,1,0,0,0,0,0,1
34.215652466,-118.431137085,381568864534215660362537331_381568864534215322362548540,2022,1,0,0,0,1,0,0
34.186798096,-118.507949829,381491155534186823122421494_381492083534186824368231788,2022,1,0,0,0,1,0,0
34.186798096,-118.507949829,381492083534186824368231788_381491155534186823122421494,2022,1,0,0,0,1,0,0
34.157867432,-118.454109192,38154686553415783459832561_38154588653415791135362999,2021,1,0,0,0,0,0,1
34.172180176,-118.532806396,381466888534172324295421044_381467480534172068295421045,2021,1,0,0,0,0,0,1
34.215579987,-118.57976532,3814203665342155846792318466_381420222534215586122610107,2022,1,0,0,0,1,0,0
34.216766357,-118.448776245,3815511535342167714909462321_3815512805342167714909412274,2022,1,0,0,0,0,0,1
34.216766357,-118.448776245,3815512805342167714909412274_3815511535342167714909462321,2022,1,0,0,0,0,0,1
34.19172287,-118.446533203,3815534595341912357308727782_3815534615341922377882698582,2022,1,0,0,0,1,0,0
34.201179504,-118.531677246,3814683865342011916399117042_381468301534201191123095984,2022,0,0,1,0,1,0,0
34.19393158,-118.451118469,3815489925341939399704551392_3815484425341939394049166347,2022,1,0,0,0,0,0,1
34.23116684,-118.400772095,381600893534230916272257428_381599214534231187357999188,2021,1,0,0,0,0,0,1
34.2358284,-118.519996643,381480060534235747367506945_381479984534235872122746867,2018,1,0,0,0,0,1,0
34.239124298,-118.57106781,3814289185342391166583220611_381428920534239216122598596,2018,1,0,0,0,0,0,1
34.228649139,-118.524391174,3814753145342286527927798686_3814757905342286508219342166,2019,1,0,0,0,0,0,1
34.220737457,-118.535087585,3814649665342207544821354962_3814646655342207494033705037,2019,1,0,0,0,0,1,0
34.204269409,-118.570999146,3814289795342036079247299732_3814289785342045989277500198,2019,1,0,0,0,0,1,0
34.235481262,-118.588546753,381411449534235469122746962_3814114505342356066762850772,2019,1,0,0,0,0,0,1
34.235481262,-118.588546753,3814114505342356066762850772_381411449534235469122746962,2019,1,0,0,0,0,0,1
34.232509613,-118.581741333,381418295534232520122746989_381418218534232651122746988,2018,1,0,0,0,0,0,1
34.232509613,-118.581741333,381418218534232651122746988_381418295534232520122746989,2018,1,0,0,0,0,0,1
34.235599518,-118.480712891,381519295534235617122746826_3815192935342354916710916521,2018,1,0,0,0,0,1,0
34.208480835,-118.402709961,3815973105342084844076780930_3815957185342084874076780931,2018,1,0,0,0,0,0,1
34.253917694,-118.513298035,381486703534253976122849531_381486698534253032123135508,2018,0,0,1,0,1,0,0
34.249820709,-118.401016235,3815994625342501976787544471_3815989085342497766787544450,2018,1,0,0,0,0,0,1
34.223777771,-118.536079407,3814639065342236417441174482_3814639075342239047926956953,2018,1,0,0,0,0,0,1
34.262451172,-118.432144165,381567310534262066122616389_381568942534263264122610714,2018,1,0,0,0,0,0,1
34.205020905,-118.406089783,381593914534204996122628429_381593887534205128122628432,2018,1,0,0,0,0,1,0
34.248924255,-118.431152344,381569243534249237123248077_3815678845342482474039067323,2018,0,0,1,0,0,1,0
34.228279114,-118.455253601,3815451265342282754075649571_381544723534228279122727893,2018,0,0,1,0,1,0,0
34.224620819,-118.467712402,3815322165342246595000147849_3815323675342246565000147848,2018,0,0,1,0,0,1,0
34.224620819,-118.467712402,3815323675342246565000147848_3815322165342246595000147849,2018,0,0,1,0,0,1,0
34.236236572,-118.435012817,3815652825342359739416746837_3815648985342363438218741370,2018,1,0,0,0,0,0,1
34.263050079,-118.418876648,3815812855342628834038988290_3815810915342630686845689638,2018,1,0,0,0,0,0,1
34.221389771,-118.46774292,381532344534221430123036319_3815321805342214295000147843,2018,1,0,0,0,0,0,1
34.247627258,-118.447441101,3815528495342478234856704877_3815525055342475674075544598,2018,1,0,0,0,0,0,1
34.228755951,-118.45022583,3815497555342286458695634406_381549736534228854122993143,2018,1,0,0,0,0,0,1
34.221557617,-118.447868347,381552187534221581697188651_3815521275342215764075672763,2018,1,0,0,0,0,0,1
34.193790436,-118.588417053,3814116995341937905950492604_3814115465341937881831589383,2019,1,0,0,0,0,0,1
34.226352692,-118.450317383,3815496895342259804075672776_381549686534226646272176266,2019,1,0,0,0,0,0,1
34.153831482,-118.466217041,381533789534153820269571152_3815337985341539686515823753,2019,1,0,0,0,0,0,1
34.189453125,-118.401985168,381597665534192170361452295_38159828553418756921703080,2019,1,0,0,0,0,0,1
34.208339691,-118.579650879,3814203725342083356397795661_3814202395342083352053399917,2018,1,0,0,0,0,0,1
34.216533661,-118.466163635,3815339275342162166881049506_3815338875342167066881049511,2018,0,0,1,0,0,0,1
34.18667984,-118.4164505,3815836005341866857516217489_3815832625341866851819630719,2018,1,0,0,0,0,1,0
34.157619476,-118.427940369,381571008534157620122990852_381572061534157619123237034,2018,1,0,0,0,0,0,1
34.199359894,-118.453048706,3815480885341993664818967616_381546891534199366122671163,2019,1,0,0,0,0,1,0
34.244571686,-118.536079407,381463892534244574123159086_3814640505342445756317620290,2019,1,0,0,0,0,0,1
34.244571686,-118.536079407,3814640505342445756317620290_381463892534244574123159086,2019,1,0,0,0,0,0,1
34.263629913,-118.480651855,381519359534263653122905302_3815192975342636647232845336,2019,0,0,1,0,0,0,1
34.184532166,-118.448760986,3815512735341845817311044159_3815512725341839834049120925,2018,1,0,0,0,0,0,1
34.201171875,-118.483680725,381516330534201113123292607_3815163315342012424035470153,2019,1,0,0,0,0,0,1
34.239021301,-118.450241089,381549745534239051122993148_3815497405342385314075544384,2018,1,0,0,0,0,0,1
34.208351135,-118.555709839,381444262534208376122873013_3814442635342082686403348192,2019,1,0,0,0,0,0,1
34.208351135,-118.555709839,3814442635342082686403348192_381444262534208376122873013,2019,1,0,0,0,0,0,1
34.162021637,-118.517120361,381482866534162056122676483_3814828505341619286779811252,2019,1,0,0,0,0,0,1
34.162021637,-118.517120361,3814828505341619286779811252_381482866534162056122676483,2019,1,0,0,0,0,0,1
34.201179504,-118.53604126,3814640935342011846269204263_381463936534201184123159050,2019,1,0,0,0,0,1,0
34.202732086,-118.431259155,3815687125342025806346001999_381568715534203065370949313,2019,1,0,0,0,0,0,1
34.201148987,-118.558776855,381442106534201163122808282_3814389425342011615549355264,2019,1,0,0,0,0,0,1
34.227355957,-118.538299561,3814617085342273381534772253_3814617095342274046027840441,2018,0,1,0,0,0,1,0
34.164848328,-118.458778381,3815405715341648674049178877_381541421534164865123569518,2019,1,0,0,0,0,1,0
34.186660767,-118.466171265,3815339925341866686831691432_381533817534186670123036279,2019,1,0,0,0,0,0,1
34.186660767,-118.466171265,381533817534186670123036279_3815339925341866686831691432,2019,1,0,0,0,0,0,1
34.201190948,-118.448722839,381551162534201202122993107_3815513195342012034909412281,2019,1,0,0,0,0,0,1
34.19393158,-118.461181641,3815412395341939353287018887_3815384915341939336789867536,2019,1,0,0,0,0,1,0
34.198448181,-118.449119568,3815510225341984758362697648_381550622534198478122950694,2019,1,0,0,0,0,0,1
34.160808563,-118.448699951,3815512905341605507402071618_3815512905341608594075564892,2019,1,0,0,0,0,1,0
34.215671539,-118.509849548,3814902415342156896672917650_381490123534215689294188554,2019,1,0,0,0,0,0,1
34.201221466,-118.499183655,381501052534201233122780532_3814998665342012394035470162,2019,1,0,0,0,0,0,1
34.179409027,-118.424942017,381575055534179418376785741_3815750535341793156486768226,2019,0,0,1,0,0,0,1
34.184860229,-118.42250824,381578563534184862123060668_381577468534184865122910689,2019,1,0,0,0,0,0,1
34.184860229,-118.42250824,381577468534184865122910689_381578563534184862123060668,2019,1,0,0,0,0,0,1
34.154033661,-118.467536926,381532453534154041563313810_3815325215341540314075540998,2019,1,0,0,0,0,0,1
34.152709961,-118.459632874,3815404255341527266515823748_381540342534152740269584231,2019,0,0,1,0,0,1,0
34.201202393,-118.448722839,3815513195342012034909412281_381551162534201202122993107,2019,0,0,1,0,0,1,0
34.201202393,-118.448722839,381551162534201202122993107_3815513195342012034909412281,2019,0,0,1,0,0,1,0
34.172111511,-118.448738098,381551272534172124122732475_3815511695341719894049120913,2019,1,0,0,0,0,1,0
34.25730896,-118.469642639,381530363534257314123168008_3815303615342571967064944772,2019,0,0,1,0,0,0,1
34.25579834,-118.502349854,3814976295342558174020575586_3814976275342555024020575585,2019,1,0,0,0,0,1,0
34.242809296,-118.471923828,381528093534242822122684283_3815277385342428264075303939,2019,1,0,0,0,0,1,0
34.242809296,-118.471923828,3815277385342428264075303939_381528093534242822122684283,2019,1,0,0,0,0,1,0
34.228366852,-118.4815979,381515989534228391652302424_381519217534228371123328745,2018,1,0,0,0,0,0,1
34.264499664,-118.588592529,3814114205342643916737267503_381411422534264513123105363,2018,1,0,0,0,0,1,0
34.193771362,-118.592842102,38140718153419377535363033_3814070535341937736296277935,2019,1,0,0,0,0,1,0
34.219928741,-118.59236145,3814085295342199027155464792_3814074815342198884020536244,2019,1,0,0,0,0,1,0
34.219928741,-118.59236145,3814074815342198884020536244_3814085295342199027155464792,2019,1,0,0,0,0,1,0
34.219928741,-118.592559814,3814074815342198884020536244_3814071945342198806399481528,2019,1,0,0,0,0,1,0
34.219928741,-118.592559814,3814071945342198806399481528_3814074815342198884020536244,2019,1,0,0,0,0,1,0
34.23482132,-118.450248718,3815497365342347675558270465_3815497385342349954075544381,2019,0,1,0,0,0,1,0
34.208408356,-118.509841919,381490127534208432294188550_3814902525342084325648520504,2019,0,1,0,0,0,0,1
34.172138214,-118.406578064,3815945965341721456578080024_3815911955341721304048868336,2019,1,0,0,0,0,1,0
34.188861847,-118.562210083,381437758534188865366685798_381437884534188862366685800,2019,0,1,0,0,0,1,0
34.201141357,-118.457374573,381542518534201148122724203_3815426545342011487221986260,2018,1,0,0,0,0,0,1
34.164878845,-118.396499634,3816035015341647837358073187_381603498534164889123370704,2018,1,0,0,0,1,0,0
34.193950653,-118.405281067,381594741534193953122628389_3815945975341939548362783878,2019,1,0,0,0,0,0,1
34.219940186,-118.588493347,3814116405342199526399481521_381411468534219947123045583,2019,0,1,0,0,0,0,1
34.205928802,-118.570991516,381428972534205929122790890_3814289755342055184049113501,2019,1,0,0,0,0,0,1
34.205928802,-118.570991516,3814289755342055184049113501_381428972534205929122790890,2019,1,0,0,0,0,0,1
34.179103851,-118.590393066,3814095285341791416146854135_381409534534179004365310213,2019,1,0,0,0,0,0,1
34.265522003,-118.442733765,381556975534265924297522009_381557416534265286297522120,2018,1,0,0,0,0,0,1
34.212062836,-118.588478088,3814114945342126004020620863_3814114975342120186403151685,2019,1,0,0,0,0,0,1
34.178710938,-118.59034729,3814096025341785764038489236_381409570534178713365310211,2019,1,0,0,0,0,0,1
34.211803436,-118.588478088,3814114975342113094020620862_3814114955342118736403151475,2019,1,0,0,0,0,0,1
34.211803436,-118.588478088,3814114955342118736403151475_3814114975342113094020620862,2019,1,0,0,0,0,0,1
34.220485687,-118.553245544,3814469635342204814033678042_3814466855342204767159747704,2018,1,0,0,0,0,0,1
34.20867157,-118.466209412,3815337985342086669919363880_3815338015342088074075846896,2018,1,0,0,0,0,0,1
34.188358307,-118.588401794,3814117025341883745950431797_381411539534188373123414501,2019,1,0,0,0,0,1,0
34.157611847,-118.397720337,381601324534157619123237009_381602328534157619123237004,2018,1,0,0,0,0,1,0
34.157611847,-118.397720337,381602328534157619123237004_381601324534157619123237009,2018,1,0,0,0,0,1,0
34.24168396,-118.523231506,3814767575342406236680418913_38147673553424232710088793810,2018,1,0,0,0,0,1,0
34.24168396,-118.523231506,38147673553424232710088793810_3814767575342406236680418913,2018,1,0,0,0,0,1,0
34.201118469,-118.590629578,381409370534201116122902305_3814093685342012175993868419,2018,1,0,0,0,0,0,1
34.228210449,-118.578727722,381420793534228225366057062_381421478534228227122761139,2019,1,0,0,0,0,0,1
34.221378326,-118.471733093,3815284395342213974821415317_3815282145342213954075631994,2018,1,0,0,0,0,0,1
34.201198578,-118.409431458,381590563534201211122847326_3815905635342009776734668593,2018,1,0,0,0,0,1,0
34.201198578,-118.409431458,3815905635342009776734668593_381590563534201211122847326,2018,1,0,0,0,0,1,0
34.228210449,-118.588531494,381411460534228221123328834_3814114605342280936403173303,2019,1,0,0,0,0,0,1
34.235721588,-118.502479553,38149745653423576635498896_3814976025342357636711058751,2019,1,0,0,0,0,0,1
34.235721588,-118.502479553,3814976025342357636711058751_38149745653423576635498896,2019,1,0,0,0,0,0,1
34.201171875,-118.543678284,3814564005342011729378188246_381456300534201172367364942,2019,0,1,0,0,0,1,0
34.26625824,-118.555282593,3814447115342662664036602791_3814447045342659484036602790,2019,1,0,0,0,0,0,1
34.19601059,-118.53604126,3814639495341960447221534008_3814639505341958566788415560,2019,1,0,0,0,0,1,0
34.179409027,-118.409439087,3815905655341793067348798310_381590567534179415122847414,2018,1,0,0,0,0,0,1
34.201179504,-118.53604126,3814640935342011846269204263_381463936534201184123159050,2019,1,0,0,0,0,0,1
34.167121887,-118.492347717,3815077945341671066312246116_381507639534167111122732539,2019,1,0,0,0,0,1,0
34.238903046,-118.571075439,3814289185342386686703782307_3814289185342391166583220611,2019,1,0,0,0,0,0,1
34.228240967,-118.541473389,3814582665342282529362816367_3814586725342282498602199712,2019,1,0,0,0,0,0,1
34.193908691,-118.483596802,381516343534193921123126047_3815164935341939207025094937,2019,1,0,0,0,0,0,1
34.201080322,-118.527496338,3814724165342010887202617803_3814725365342010886337053994,2019,1,0,0,0,0,0,1
34.220188141,-118.575431824,381424582534220148123045575_3814245825342202686399481494,2019,1,0,0,0,0,0,1
34.25,-118.553596497,381446406534250011123117817_3814464065342498947159764089,2019,1,0,0,0,1,0,0
34.176780701,-118.413787842,3815862095341780462591454156_3815861995341761254048939607,2019,1,0,0,0,0,1,0
34.172130585,-118.405258179,3815947435341721474048772463_3815947405341720146578080025,2019,1,0,0,0,0,0,1
34.172130585,-118.405258179,3815947405341720146578080025_3815947435341721474048772463,2019,1,0,0,0,0,0,1
34.193973541,-118.466178894,3815338065341940347045887858_381533805534193918123036291,2018,0,0,1,1,0,0,0
34.193908691,-118.479187012,3815210285341939154039202043_381520699534193917123126044,2019,1,0,0,0,0,0,1
34.193851471,-118.53604126,381463951534193861123126125_3814639515341937566337044978,2019,0,0,1,0,0,0,1
34.193851471,-118.53604126,3814639515341937566337044978_381463951534193861123126125,2019,0,0,1,0,0,0,1
34.243011475,-118.502456665,381497520534243015332062559_3814976795342430155265163088,2019,1,0,0,0,0,0,1
34.257026672,-118.434516907,3815644765342562531834751654_381565819534257236122437679,2019,1,0,0,0,0,0,1
34.201179504,-118.531677246,3814683865342011916399117042_381468301534201191123095984,2019,1,0,0,0,0,0,1
34.179401398,-118.448738098,3815510405341793987437051870_38155127353417939615299710,2018,0,0,1,1,0,0,0
34.21572113,-118.398773193,3816010015342157334076791902_381601242534215731123275654,2018,0,1,0,1,0,0,0
34.21572113,-118.398773193,381601242534215731123275654_3816010015342157334076791902,2018,0,1,0,1,0,0,0
34.193820953,-118.566619873,38143338153419382829409692_3814333795341937186298601529,2018,1,0,0,1,0,0,0
34.193820953,-118.566619873,3814333795341937186298601529_38143338153419382829409692,2018,1,0,0,1,0,0,0
34.228302002,-118.47202301,381527952534228312123108679_3815280485342283116672932973,2019,1,0,0,0,0,1,0
34.257350922,-118.476020813,381523874534257350123541404_3815240155342573506762955207,2019,1,0,0,0,0,0,1
34.257541656,-118.502044678,3814978125342575216699306792_3814982085342575184821407219,2018,0,0,1,1,0,0,0
34.182640076,-118.448738098,3815512705341825827311044108_381551272534182659122993075,2018,1,0,0,0,0,0,1
34.210269928,-118.448768616,3815511545342102924909412243_381551272534210299122993117,2019,1,0,0,0,0,0,1
34.26448822,-118.438140869,3815617305342645976790379132_3815619355342644046790379121,2019,0,0,1,1,0,0,0
34.26448822,-118.438140869,3815619355342644046790379121_3815617305342645976790379132,2019,0,0,1,1,0,0,0
34.206623077,-118.463127136,381535970534206642122587138_3815380465342066519704551138,2019,1,0,0,0,0,0,1
34.179401398,-118.448738098,38155127353417939615299710_3815510405341793987437051870,2019,1,0,0,0,0,0,1
34.179401398,-118.448738098,3815510405341793987437051870_38155127353417939615299710,2019,1,0,0,0,0,0,1
34.201179504,-118.531677246,3814683865342011916399117042_381468301534201191123095984,2019,1,0,0,0,1,0,0
34.172641754,-118.553466797,38144652053417256110264320211_38144652653417266235363021,2019,1,0,0,0,0,0,1
34.220348358,-118.562286377,3814378305342203396543638457_38143770353422034129409714,2019,1,0,0,0,0,0,1
34.228221893,-118.568817139,3814329855342282384020558018_3814299555342282335546847485,2019,1,0,0,1,0,0,0
34.228610992,-118.515983582,381484278534228595123328761_3814839125342285994035490985,2019,1,0,0,1,0,0,0
34.247974396,-118.448745728,3815513375342478234075562443_3815509665342483654856704898,2019,1,0,0,0,0,0,1
34.15763092,-118.413787842,381586210534157631123237016_3815863475341576307435251914,2019,1,0,0,0,0,1,0
34.18680191,-118.507949829,381491155534186823122421494_381492083534186824368231788,2019,1,0,0,0,0,0,1
34.18680191,-118.507949829,381492083534186824368231788_381491155534186823122421494,2019,1,0,0,0,0,0,1
34.242721558,-118.588569641,381411440534242738122684519_3814114425342421704035394778,2019,1,0,0,1,0,0,0
34.225185394,-118.52734375,381472638534226405123014608_3814726435342249934033731979,2019,1,0,0,1,0,0,0
34.221660614,-118.405273438,381594730534221670122628471_3815947275342212637882682303,2018,1,0,0,0,0,1,0
34.208469391,-118.461807251,381538168534208457122872877_3815382545342084588061952991,2019,1,0,0,1,0,0,0
34.179672241,-118.536018372,3814639775341794407912533884_3814639805341797869958388094,2019,0,0,1,1,0,0,0
34.168227,-118.48624,381513769534168249305709350_3815139325341676003483466844,2019,1,0,0,1,0,0,0
34.168227,-118.48624,3815139325341676003483466844_381513769534168249305709350,2019,1,0,0,1,0,0,0
34.228321075,-118.476402283,3815235995342282286672932966_381523600534228348123328733,2019,1,0,0,1,0,0,0
34.164878845,-118.404182434,3815957385341648819491100036_381595831534164881123362281,2019,0,0,1,1,0,0,0
34.228305817,-118.467658997,381532265534228285123036321_3815323945342282844075610285,2018,0,1,0,0,1,0,0
34.254859924,-118.454277039,3815457065342549454048726490_381545725534254801370451955,2019,1,0,0,1,0,0,0
34.186668396,-118.398750305,381601248534186684123275630_3816012525341864838229931208,2018,1,0,0,0,0,0,1
34.211711884,-118.427650452,381572391534210409123148417_381572399534214944123020541,2018,1,0,0,0,0,1,0
34.193920135,-118.44808197,3815521485341939396463500690_3815518265341939384074022901,2018,1,0,0,0,0,0,1
34.193908691,-118.483657837,3815163415341938097025094943_381516343534193921123126047,2019,0,0,1,0,0,0,1
34.186660767,-118.439949036,3815601195341866687544183415_381560008534186667123301277,2019,1,0,0,0,0,1,0
34.237121582,-118.588562012,381411444534237228123645495_3814114455342370105548446102,2018,1,0,0,0,0,0,1
34.237121582,-118.588562012,3814114455342370105548446102_381411444534237228123645495,2018,1,0,0,0,0,0,1
34.2084198,-118.501159668,38149885553420842859834078_3814986695342084287345652710,2019,1,0,0,0,0,0,1
34.207313538,-118.509841919,3814901265342078684818792697_3814901195342072364818792723,2019,1,0,0,0,0,0,1
34.207313538,-118.509841919,3814901195342072364818792723_3814901265342078684818792697,2019,1,0,0,0,0,0,1
34.168781281,-118.501098633,381498887534168791123099294_3814990705341687909369664167,2019,1,0,0,0,0,0,1
34.169044495,-118.527259827,3814727145341690386784485332_3814727135341695574039055901,2019,1,0,0,0,0,0,1
34.169044495,-118.527259827,3814727135341695574039055901_3814727145341690386784485332,2019,1,0,0,0,0,0,1
34.153079987,-118.461799622,3815381535341531032000790052_381538353534153066269584100,2019,0,0,1,0,0,1,0
34.153079987,-118.461799622,381538353534153066269584100_3815381535341531032000790052,2019,0,0,1,0,0,1,0
34.186660767,-118.453109741,381546907534186670123414350_3815468095341866717516898844,2019,1,0,0,0,0,0,1
34.186660767,-118.439979553,3815601195341866687544183415_381560008534186667123301277,2019,1,0,0,0,0,0,1
34.186660767,-118.439979553,381560008534186667123301277_3815601195341866687544183415,2019,1,0,0,0,0,0,1
34.1770401,-118.536010742,3814639765341774056271192858_3814639775341769864039006294,2018,1,0,0,0,0,0,1
34.1770401,-118.536010742,3814639775341769864039006294_3814639765341774056271192858,2018,1,0,0,0,0,0,1
34.168781281,-118.501098633,381498887534168791123099294_3814990705341687909369664167,2018,1,0,0,0,0,0,1
34.229053497,-118.55355072,3814464215342288994033647747_3814464225342290727389186800,2019,0,0,1,0,0,1,0
34.229053497,-118.55355072,3814464225342290727389186800_3814464215342288994033647747,2019,0,0,1,0,0,1,0
34.208461761,-118.448776245,3815512865342084724909412278_381551168534208472122872870,2019,1,0,0,0,0,0,1
34.163051605,-118.448707581,381551286534163048122993044_3815512855341633737138488053,2019,1,0,0,0,0,1,0
34.260105133,-118.564193726,381435789534260225331701902_381435889534259968365300174,2019,1,0,0,0,0,1,0
34.235721588,-118.503173828,3814967665342357707083746572_3814969455342357687218077605,2019,1,0,0,0,0,0,1
34.235721588,-118.503173828,3814969455342357687218077605_3814967665342357707083746572,2019,1,0,0,0,0,0,1
34.164810181,-118.466148376,381533825534164853123036257_3815338235341647587436380093,2019,0,0,1,0,0,0,1
34.164810181,-118.466148376,3815338235341647587436380093_381533825534164853123036257,2019,0,0,1,0,0,0,1
34.242710114,-118.584991455,3814148265342427327927557746_3814151575342427337927557735,2019,1,0,0,0,0,0,1
34.242710114,-118.584991455,3814151575342427337927557735_3814148265342427327927557746,2019,1,0,0,0,0,0,1
34.172088623,-118.466148376,3815338165341719776379942981_381533815534172129122732487,2019,1,0,0,0,0,0,1
34.172088623,-118.466148376,381533815534172129122732487_3815338165341719776379942981,2019,1,0,0,0,0,0,1
34.193939209,-118.446533203,3815537615341939434049166354_381553446534193942122703692,2019,1,0,0,0,0,0,1
34.193908691,-118.448738098,3815512715341938357544356632_381551273534193941122993096,2019,0,0,1,0,0,1,0
34.193908691,-118.448738098,381551273534193941122993096_3815512715341938357544356632,2019,0,0,1,0,0,1,0
34.168395996,-118.413803101,381586196534168317123340922_3815861955341684587262578660,2019,1,0,0,0,0,0,1
34.157611847,-118.409431458,381590530534157632123178975_3815906025341576337510124710,2019,0,0,1,0,0,1,0
34.209381104,-118.457481384,3815425155342102217452150908_381542519534209371122724224,2019,1,0,0,0,0,0,1
34.186660767,-118.467628479,381532388534186667122889306_3815320955341866654049020697,2019,1,0,0,0,0,0,1
34.220684052,-118.553512573,3814464295342208667536509146_3814464315342206027558360883,2019,1,0,0,0,0,0,1
34.238857269,-118.536087036,3814639105342387921935989196_3814639105342390516023871446,2019,1,0,0,0,0,0,1
34.238857269,-118.536087036,3814639105342390516023871446_3814639105342387921935989196,2019,1,0,0,0,0,0,1
34.2358284,-118.519996643,381480060534235747367506945_381479984534235872122746867,2019,1,0,0,0,0,0,1
34.186668396,-118.448738098,381551270534186671122993081_3815511045341866717437051892,2019,1,0,0,0,0,0,1
34.201171875,-118.544395447,3814556115342011686792406913_3814553355342011684033816960,2019,0,0,1,0,1,0,0
34.19486618,-118.448753357,3815511875341949277882568632_3815511875341948246788405542,2019,1,0,0,0,0,1,0
34.220180511,-118.571052551,38142894753422021329409694_3814289485342200796399479976,2019,1,0,0,0,0,0,1
34.180107117,-118.457450867,3815425455341795156831701920_381542541534180134293752848,2019,0,1,0,0,0,1,0
34.186611176,-118.527282715,3814728155341866176283735137_381472682534186617367899415,2019,1,0,0,0,0,0,1
34.257240295,-118.562316895,381437669534257264123541330_3814376705342571336476546631,2019,1,0,0,0,0,0,1
34.257240295,-118.562316895,3814376705342571336476546631_381437669534257264123541330,2019,1,0,0,0,0,0,1
34.193870544,-118.531723022,3814682065341938646397022851_381468311534193866123095978,2019,0,0,1,0,0,0,1
34.193870544,-118.531723022,381468311534193866123095978_3814682065341938646397022851,2019,0,0,1,0,0,0,1
34.193878174,-118.502113342,3814977615341939014269166036_3814980205341939024039202037,2019,1,0,0,0,0,0,1
34.193878174,-118.502113342,3814980205341939024039202037_3814977615341939014269166036,2019,1,0,0,0,0,0,1
34.186630249,-118.501098633,381498873534186641123099304_3814990385341866406204929248,2019,1,0,0,0,0,1,0
34.263641357,-118.515419006,3814844985342636526780182631_381484602534263653122905463,2019,1,0,0,0,0,0,1
34.263641357,-118.515419006,381484602534263653122905463_3814844985342636526780182631,2019,1,0,0,0,0,0,1
34.220611572,-118.544807434,3814553145342206097159747718_381455155534220607123045546,2019,1,0,0,0,0,1,0
34.220611572,-118.544807434,381455155534220607123045546_3814553145342206097159747718,2019,1,0,0,0,0,1,0
34.257270813,-118.528343201,3814714765342572716790327098_3814718995342572724036671681,2019,1,0,0,0,0,0,1
34.242778778,-118.562301636,381437673534242741122684465_3814376725342428716556278004,2018,1,0,0,0,0,1,0
34.220481873,-118.553512573,381446433534220471123045552_3814465895342204747558360881,2019,1,0,0,0,0,1,0
34.156867981,-118.487319946,3815124585341569104084000596_3815131495341568157290821863,2019,0,0,1,0,1,0,0
34.235771179,-118.511260986,3814887225342356876468823632_381488724534235822652286206,2019,1,0,0,0,0,0,1
34.201229095,-118.501121521,3814988635342011072853954742_381498863534201242123099317,2019,1,0,0,0,0,1,0
34.201229095,-118.501121521,381498863534201242123099317_3814988635342011072853954742,2019,1,0,0,0,0,1,0
34.186569214,-118.554153442,3814458945341865881462160506_3814456335341865894038934338,2019,1,0,0,0,0,1,0
34.201210022,-118.518478394,3814815585342012156780182780_381481400534201214123292638,2019,1,0,0,0,0,0,1
34.232208252,-118.40801239,381591877534232189272242320_381592311534232073272242430,2018,1,0,0,0,0,1,0
34.208480835,-118.402709961,3815957185342084874076780931_3815973105342084844076780930,2018,1,0,0,0,0,0,1
34.204818726,-118.439987183,381560002534204839123021860_3815600035342047509704551260,2018,1,0,0,0,0,0,1
34.208740234,-118.570999146,3814289735342084546397795797_3814289725342087717536196880,2018,1,0,0,0,0,1,0
34.179584503,-118.413764954,3815862065341795286353602872_3815862045341800033139431457,2019,1,0,0,0,0,1,0
34.179584503,-118.413764954,3815862045341800033139431457_3815862065341795286353602872,2019,1,0,0,0,0,1,0
34.186668396,-118.398750305,3816012525341864838229931208_381601248534186684123275630,2019,1,0,0,0,0,0,1
34.186668396,-118.398750305,381601248534186684123275630_3816012525341864838229931208,2019,1,0,0,0,0,0,1
34.183040619,-118.413787842,3815862025341830567543883724_3815862035341829827543883730,2019,0,1,0,0,0,0,1
34.172031403,-118.532218933,3814676315341719555191047722_3814679315341721165191047721,2018,1,0,0,0,0,0,1
34.220680237,-118.540466309,381459535534220677123045532_3814595325342207986403348225,2019,1,0,0,0,0,0,1
34.235549927,-118.588546753,381411449534235469122746962_3814114505342356066762850772,2019,1,0,0,0,0,0,1
34.239170074,-118.523216248,3814767845342395044036655699_381476772534239004122598550,2019,1,0,0,0,0,0,1
34.239170074,-118.523216248,381476772534239004122598550_3814767845342395044036655699,2019,1,0,0,0,0,0,1
34.193946838,-118.396720886,381603495534193947123125963_3816031925341939478578719638,2019,1,0,0,0,0,0,1
34.201248169,-118.466201782,3815337895342012674075773117_381533787534201122123036299,2019,1,0,0,0,0,0,1
